GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE55286,GSM1333531,MWCNT (NM-401),MWCNT_NM401_54ug_28d,Mus musculus,Lung,54,ug,28,d,252800511391_201205240907,2_1,Cy5,GPL10787,GSM1333531_252800511391_201205240907_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333532,MWCNT (NM-401),MWCNT_NM401_164ug_28d,Mus musculus,Lung,164,ug,28,d,252800511391_201205240907,2_2,Cy5,GPL10787,GSM1333532_252800511391_201205240907_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333533,control,control_28d,Mus musculus,Lung,0,NA,28,d,252800511391_201205240907,2_3,Cy5,GPL10787,GSM1333533_252800511391_201205240907_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333534,MWCNT (NM-401),MWCNT_NM401_18ug_28d,Mus musculus,Lung,18,ug,28,d,252800511391_201205240907,2_4,Cy5,GPL10787,GSM1333534_252800511391_201205240907_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333535,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_1d,Mus musculus,Lung,18,ug,1,d,252800511392_201205260827,1_1,Cy5,GPL10787,GSM1333535_252800511392_201205260827_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333536,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_1d,Mus musculus,Lung,54,ug,1,d,252800511392_201205260827,1_2,Cy5,GPL10787,GSM1333536_252800511392_201205260827_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333537,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_1d,Mus musculus,Lung,164,ug,1,d,252800511392_201205260827,1_3,Cy5,GPL10787,GSM1333537_252800511392_201205260827_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333538,control,control_1d,Mus musculus,Lung,0,NA,1,d,252800511392_201205260827,1_4,Cy5,GPL10787,GSM1333538_252800511392_201205260827_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333539,MWCNT (NM-401),MWCNT_NM401_18ug_1d,Mus musculus,Lung,18,ug,1,d,252800511392_201205260827,2_1,Cy5,GPL10787,GSM1333539_252800511392_201205260827_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333540,MWCNT (NM-401),MWCNT_NM401_54ug_1d,Mus musculus,Lung,54,ug,1,d,252800511392_201205260827,2_2,Cy5,GPL10787,GSM1333540_252800511392_201205260827_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333541,MWCNT (NM-401),MWCNT_NM401_164ug_1d,Mus musculus,Lung,164,ug,1,d,252800511392_201205260827,2_3,Cy5,GPL10787,GSM1333541_252800511392_201205260827_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333542,control,control_1d,Mus musculus,Lung,0,NA,1,d,252800511392_201205260827,2_4,Cy5,GPL10787,GSM1333542_252800511392_201205260827_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333543,MWCNT (NM-401),MWCNT_NM401_54ug_3d,Mus musculus,Lung,54,ug,3,d,252800511396_201205260840,1_1,Cy5,GPL10787,GSM1333543_252800511396_201205260840_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333544,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_3d,Mus musculus,Lung,18,ug,3,d,252800511396_201205260840,1_2,Cy5,GPL10787,GSM1333544_252800511396_201205260840_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333545,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_3d,Mus musculus,Lung,54,ug,3,d,252800511396_201205260840,1_3,Cy5,GPL10787,GSM1333545_252800511396_201205260840_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333546,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_3d,Mus musculus,Lung,164,ug,3,d,252800511396_201205260840,1_4,Cy5,GPL10787,GSM1333546_252800511396_201205260840_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333547,MWCNT (NM-401),MWCNT_NM401_18ug_3d,Mus musculus,Lung,18,ug,3,d,252800511396_201205260840,2_2,Cy5,GPL10787,GSM1333547_252800511396_201205260840_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333548,MWCNT (NM-401),MWCNT_NM401_164ug_3d,Mus musculus,Lung,164,ug,3,d,252800511396_201205260840,2_4,Cy5,GPL10787,GSM1333548_252800511396_201205260840_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333549,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_28d,Mus musculus,Lung,164,ug,28,d,252800511397_201205310837,1_1,Cy5,GPL10787,GSM1333549_252800511397_201205310837_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333550,MWCNT (NM-401),MWCNT_NM401_164ug_1d,Mus musculus,Lung,164,ug,1,d,252800511397_201205310837,1_2,Cy5,GPL10787,GSM1333550_252800511397_201205310837_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333551,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_28d,Mus musculus,Lung,18,ug,28,d,252800511397_201205310837,1_3,Cy5,GPL10787,GSM1333551_252800511397_201205310837_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333552,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_28d,Mus musculus,Lung,54,ug,28,d,252800511397_201205310837,1_4,Cy5,GPL10787,GSM1333552_252800511397_201205310837_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333553,MWCNT (NM-401),MWCNT_NM401_164ug_28d,Mus musculus,Lung,164,ug,28,d,252800511397_201205310837,2_1,Cy5,GPL10787,GSM1333553_252800511397_201205310837_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333554,control,control_28d,Mus musculus,Lung,0,NA,28,d,252800511397_201205310837,2_2,Cy5,GPL10787,GSM1333554_252800511397_201205310837_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333555,MWCNT (NM-401),MWCNT_NM401_18ug_28d,Mus musculus,Lung,18,ug,28,d,252800511397_201205310837,2_3,Cy5,GPL10787,GSM1333555_252800511397_201205310837_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333556,MWCNT (NM-401),MWCNT_NM401_54ug_28d,Mus musculus,Lung,54,ug,28,d,252800511397_201205310837,2_4,Cy5,GPL10787,GSM1333556_252800511397_201205310837_S01_GE2_1010_Sep10_2_4.txt
